BN,ventBN,BS,IEnd,BE,I:E ratio,iTime,eTime,inst_RR,tvi,tve,tve:tvi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS.1,x01,tvi1,tve1,x02,tvi2,tve2,x0_index,abs_time_at_BS,abs_time_at_x0,abs_time_at_BE,rel_time_at_BS,rel_time_at_x0,rel_time_at_BE,vc,pc,prvc,ps,cpap_sbt,other_mode
1326,1338,3969.04,3969.96,3972.02,0.442307692308,0.92,2.08,20.0,407.147777778,457.152222222,1.12281644939,52.04,-50.14,24.95,24.95,21.4182608696,8.984,19.3914,19.93465, ,3969.04,3969.96,407.147777778,456.321111111,3969.96,407.147777778,456.321111111,46,2016-06-27 01-33-28.333697,2016-06-27 01-33-29.253697,2016-06-27 01-33-31.313697,3969.04,3969.96,3972.02,0,0,1,0,0,0
1327,1339,3972.04,3972.96,3975.02,0.442307692308,0.92,2.08,20.0,415.578333333,458.521666667,1.10333390817,52.8,-51.77,25.17,25.17,21.5358695652,9.178,19.4997166667,19.9496833333, ,3972.04,3972.96,415.578333333,458.344444444,3972.96,415.578333333,458.344444444,46,2016-06-27 01-33-31.333697,2016-06-27 01-33-32.253697,2016-06-27 01-33-34.313697,3972.04,3972.96,3975.02,0,0,1,0,0,0
1328,1340,3975.04,3975.96,3978.02,0.442307692308,0.92,2.08,20.0,407.671388889,454.457222222,1.11476359295,52.32,-52.66,24.97,24.97,21.3793478261,9.042,19.3571333333,19.9528833333, ,3975.04,3975.96,407.671388889,453.311111111,3975.96,407.671388889,453.311111111,46,2016-06-27 01-33-34.333697,2016-06-27 01-33-35.253697,2016-06-27 01-33-37.313697,3975.04,3975.96,3978.02,0,0,1,0,0,0
1329,1341,3978.04,3978.96,3981.02,0.442307692308,0.92,2.08,20.0,410.658888889,461.406944444,1.12357715108,52.88,-51.34,25.0,25.0,21.4736956522,8.94,19.4425,19.9439333333, ,3978.04,3978.96,410.658888889,460.616666667,3978.96,410.658888889,460.616666667,46,2016-06-27 01-33-37.333697,2016-06-27 01-33-38.253697,2016-06-27 01-33-40.313697,3978.04,3978.96,3981.02,0,0,1,0,0,0
1330,1342,3981.04,3981.96,3984.02,0.442307692308,0.92,2.08,20.0,412.406666667,455.22,1.10381338808,54.06,-51.57,25.34,25.34,21.4584782609,9.168,19.4301833333,19.91755, ,3981.04,3981.96,412.406666667,454.961111111,3981.96,412.406666667,454.961111111,46,2016-06-27 01-33-40.333697,2016-06-27 01-33-41.253697,2016-06-27 01-33-43.313697,3981.04,3981.96,3984.02,0,0,1,0,0,0
1331,1343,3984.04,3984.96,3987.02,0.442307692308,0.92,2.08,20.0,407.3775,456.010555556,1.11938080909,52.28,-50.97,24.89,24.89,21.4147826087,9.036,19.3889666667,19.92925, ,3984.04,3984.96,407.3775,455.135555556,3984.96,407.3775,455.135555556,46,2016-06-27 01-33-43.333697,2016-06-27 01-33-44.253697,2016-06-27 01-33-46.313697,3984.04,3984.96,3987.02,0,0,1,0,0,0
1332,1344,3987.04,3987.96,3990.02,0.442307692308,0.92,2.08,20.0,413.394722222,469.076944444,1.13469504865,53.17,-50.73,24.99,24.99,21.5030434783,9.044,19.4690666667,19.9529666667, ,3987.04,3987.96,413.394722222,468.095555556,3987.96,413.394722222,468.095555556,46,2016-06-27 01-33-46.333697,2016-06-27 01-33-47.253697,2016-06-27 01-33-49.313697,3987.04,3987.96,3990.02,0,0,1,0,0,0
1333,1345,3990.04,3990.96,3993.02,0.442307692308,0.92,2.08,20.0,409.990833333,455.749444444,1.11160886388,53.98,-50.33,25.04,25.04,21.4343478261,9.14,19.4086166667,19.9515666667, ,3990.04,3990.96,409.990833333,455.006666667,3990.96,409.990833333,455.006666667,46,2016-06-27 01-33-49.333697,2016-06-27 01-33-50.253697,2016-06-27 01-33-52.313697,3990.04,3990.96,3993.02,0,0,1,0,0,0
1334,1346,3993.04,3993.96,3996.02,0.442307692308,0.92,2.08,20.0,401.938888889,455.0075,1.13203154156,52.1,-51.69,24.98,24.98,21.3884782609,9.004,19.3631666667,19.9408833333, ,3993.04,3993.96,401.938888889,453.958888889,3993.96,401.938888889,453.958888889,46,2016-06-27 01-33-52.333697,2016-06-27 01-33-53.253697,2016-06-27 01-33-55.313697,3993.04,3993.96,3996.02,0,0,1,0,0,0
1335,1347,3996.04,3996.96,3999.02,0.442307692308,0.92,2.08,20.0,417.608055556,460.897777778,1.10366112829,53.05,-52.33,25.06,25.06,21.6532608696,9.184,19.6059666667,19.9673833333, ,3996.04,3996.96,417.608055556,460.57,3996.96,417.608055556,460.57,46,2016-06-27 01-33-55.333697,2016-06-27 01-33-56.253697,2016-06-27 01-33-58.313697,3996.04,3996.96,3999.02,0,0,1,0,0,0
1336,1348,3999.04,3999.96,4002.02,0.442307692308,0.92,2.08,20.0,410.368055556,459.826666667,1.12052256612,52.23,-52.14,24.9,24.9,21.5206521739,9.02,19.4849,19.95025, ,3999.04,3999.96,410.368055556,459.285555556,3999.96,410.368055556,459.285555556,46,2016-06-27 01-33-58.333697,2016-06-27 01-33-59.253697,2016-06-27 01-34-01.313697,3999.04,3999.96,4002.02,0,0,1,0,0,0
1337,1349,4002.04,4002.96,4005.02,0.442307692308,0.92,2.08,20.0,417.285833333,470.018888889,1.12637154522,53.05,-52.49,25.16,25.16,21.5726086957,8.84,19.53195,19.9557666667, ,4002.04,4002.96,417.285833333,470.444444444,4002.96,417.285833333,470.444444444,46,2016-06-27 01-34-01.333697,2016-06-27 01-34-02.253697,2016-06-27 01-34-04.313697,4002.04,4002.96,4005.02,0,0,1,0,0,0
1338,1350,4005.04,4005.96,4008.02,0.442307692308,0.92,2.08,20.0,412.654722222,459.350277778,1.11315890269,52.83,-52.48,24.78,24.78,21.3739130435,9.068,19.3506666667,19.95795, ,4005.04,4005.96,412.654722222,458.471111111,4005.96,412.654722222,458.471111111,46,2016-06-27 01-34-04.333697,2016-06-27 01-34-05.253697,2016-06-27 01-34-07.313697,4005.04,4005.96,4008.02,0,0,1,0,0,0
1339,1351,4008.04,4008.96,4011.02,0.442307692308,0.92,2.08,20.0,407.064722222,454.531111111,1.11660649105,52.43,-49.96,24.79,24.79,21.315,9.04,19.2974833333,19.9173, ,4008.04,4008.96,407.064722222,453.916666667,4008.96,407.064722222,453.916666667,46,2016-06-27 01-34-07.333697,2016-06-27 01-34-08.253697,2016-06-27 01-34-10.313697,4008.04,4008.96,4011.02,0,0,1,0,0,0
1340,1352,4011.04,4011.96,4014.02,0.442307692308,0.92,2.08,20.0,409.2375,452.601666667,1.1059633261,52.78,-50.82,24.86,24.86,21.4182608696,9.092,19.3921833333,19.93855, ,4011.04,4011.96,409.2375,451.921111111,4011.96,409.2375,451.921111111,46,2016-06-27 01-34-10.333697,2016-06-27 01-34-11.253697,2016-06-27 01-34-13.313697,4011.04,4011.96,4014.02,0,0,1,0,0,0
1341,1353,4014.04,4014.96,4017.02,0.442307692308,0.92,2.08,20.0,405.191388889,455.896111111,1.12513770927,52.57,-50.52,24.96,24.96,21.4389130435,9.018,19.4099,19.9417833333, ,4014.04,4014.96,405.191388889,454.831111111,4014.96,405.191388889,454.831111111,46,2016-06-27 01-34-13.333697,2016-06-27 01-34-14.253697,2016-06-27 01-34-16.313697,4014.04,4014.96,4017.02,0,0,1,0,0,0
1342,1354,4017.04,4017.96,4020.02,0.442307692308,0.92,2.08,20.0,415.970555556,462.604722222,1.11210929727,53.48,-50.63,25.2,25.2,21.577173913,9.16,19.5369,19.97625, ,4017.04,4017.96,415.970555556,461.511111111,4017.96,415.970555556,461.511111111,46,2016-06-27 01-34-16.333697,2016-06-27 01-34-17.253697,2016-06-27 01-34-19.313697,4017.04,4017.96,4020.02,0,0,1,0,0,0
1343,1355,4020.04,4020.96,4023.02,0.442307692308,0.92,2.08,20.0,405.160277778,455.861111111,1.12513771985,51.83,-51.1,24.85,24.85,21.427173913,9.008,19.4003666667,19.93235, ,4020.04,4020.96,405.160277778,454.968888889,4020.96,405.160277778,454.968888889,46,2016-06-27 01-34-19.333697,2016-06-27 01-34-20.253697,2016-06-27 01-34-22.313697,4020.04,4020.96,4023.02,0,0,1,0,0,0
1344,1356,4023.04,4023.96,4026.02,0.442307692308,0.92,2.08,20.0,417.911111111,462.031388889,1.10557335425,52.67,-53.16,25.05,25.05,21.6347826087,9.18,19.5890833333,19.9714166667, ,4023.04,4023.96,417.911111111,461.67,4023.96,417.911111111,461.67,46,2016-06-27 01-34-22.333697,2016-06-27 01-34-23.253697,2016-06-27 01-34-25.313697,4023.04,4023.96,4026.02,0,0,1,0,0,0
1345,1357,4026.04,4026.96,4029.02,0.442307692308,0.92,2.08,20.0,405.854444444,458.667777778,1.13012875442,51.17,-52.06,24.83,24.83,21.4613043478,9.02,19.4318166667,19.9453333333, ,4026.04,4026.96,405.854444444,457.665555556,4026.96,405.854444444,457.665555556,46,2016-06-27 01-34-25.333697,2016-06-27 01-34-26.253697,2016-06-27 01-34-28.313697,4026.04,4026.96,4029.02,0,0,1,0,0,0
1346,1358,4029.04,4029.96,4032.02,0.442307692308,0.92,2.08,20.0,413.884166667,460.176944444,1.11184959828,53.25,-52.14,25.01,25.01,21.5382608696,8.854,19.5011833333,19.9332666667, ,4029.04,4029.96,413.884166667,460.122222222,4029.96,413.884166667,460.122222222,46,2016-06-27 01-34-28.333697,2016-06-27 01-34-29.253697,2016-06-27 01-34-31.313697,4029.04,4029.96,4032.02,0,0,1,0,0,0
1347,1359,4032.04,4032.96,4035.02,0.442307692308,0.92,2.08,20.0,411.816666667,458.771111111,1.11401783426,51.9,-52.5,24.84,24.84,21.4656521739,9.076,19.4333833333,19.9363666667, ,4032.04,4032.96,411.816666667,457.73,4032.96,411.816666667,457.73,46,2016-06-27 01-34-31.333697,2016-06-27 01-34-32.253697,2016-06-27 01-34-34.313697,4032.04,4032.96,4035.02,0,0,1,0,0,0
1348,1360,4035.04,4035.96,4038.02,0.442307692308,0.92,2.08,20.0,409.691666667,459.434166667,1.12141447837,52.3,-50.17,24.81,24.81,21.42,9.008,19.39315,19.9426666667, ,4035.04,4035.96,409.691666667,458.256666667,4035.96,409.691666667,458.256666667,46,2016-06-27 01-34-34.333697,2016-06-27 01-34-35.253697,2016-06-27 01-34-37.313697,4035.04,4035.96,4038.02,0,0,1,0,0,0
1349,1361,4038.04,4038.96,4041.02,0.442307692308,0.92,2.08,20.0,413.324444444,455.440277778,1.10189533646,53.54,-51.31,25.34,25.34,21.4767391304,9.188,19.4468833333,19.9475666667, ,4038.04,4038.96,413.324444444,454.715555556,4038.96,413.324444444,454.715555556,46,2016-06-27 01-34-37.333697,2016-06-27 01-34-38.253697,2016-06-27 01-34-40.313697,4038.04,4038.96,4041.02,0,0,1,0,0,0
1350,1362,4041.04,4041.96,4044.02,0.442307692308,0.92,2.08,20.0,406.311944444,456.438055556,1.12336853936,52.7,-52.38,24.84,24.84,21.3780434783,8.988,19.35635,19.91735, ,4041.04,4041.96,406.311944444,455.397777778,4041.96,406.311944444,455.397777778,46,2016-06-27 01-34-40.333697,2016-06-27 01-34-41.253697,2016-06-27 01-34-43.313697,4041.04,4041.96,4044.02,0,0,1,0,0,0
1351,1363,4044.04,4044.96,4047.02,0.442307692308,0.92,2.08,20.0,413.356666667,456.395555556,1.10412046632,52.69,-52.6,24.92,24.92,21.5136956522,9.184,19.4793166667,19.9484166667, ,4044.04,4044.96,413.356666667,455.833333333,4044.96,413.356666667,455.833333333,46,2016-06-27 01-34-43.333697,2016-06-27 01-34-44.253697,2016-06-27 01-34-46.313697,4044.04,4044.96,4047.02,0,0,1,0,0,0
1352,1364,4047.04,4047.96,4050.02,0.442307692308,0.92,2.08,20.0,401.401666667,457.826388889,1.14056922755,50.78,-51.47,24.77,24.77,21.402173913,9.002,19.3757666667,19.91185, ,4047.04,4047.96,401.401666667,456.998888889,4047.96,401.401666667,456.998888889,46,2016-06-27 01-34-46.333697,2016-06-27 01-34-47.253697,2016-06-27 01-34-49.313697,4047.04,4047.96,4050.02,0,0,1,0,0,0
1353,1365,4050.04,4050.96,4053.02,0.442307692308,0.92,2.08,20.0,416.572777778,460.660277778,1.10583384789,53.14,-52.52,25.19,25.19,21.6558695652,9.168,19.6090833333,19.9483166667, ,4050.04,4050.96,416.572777778,460.113333333,4050.96,416.572777778,460.113333333,46,2016-06-27 01-34-49.333697,2016-06-27 01-34-50.253697,2016-06-27 01-34-52.313697,4050.04,4050.96,4053.02,0,0,1,0,0,0
1354,1366,4053.04,4053.96,4056.02,0.442307692308,0.92,2.08,20.0,411.730277778,462.493055556,1.12329134027,52.46,-52.4,24.95,24.95,21.5447826087,9.02,19.5075,19.9381833333, ,4053.04,4053.96,411.730277778,461.808888889,4053.96,411.730277778,461.808888889,46,2016-06-27 01-34-52.333697,2016-06-27 01-34-53.253697,2016-06-27 01-34-55.313697,4053.04,4053.96,4056.02,0,0,1,0,0,0
1355,1367,4056.04,4056.96,4059.02,0.442307692308,0.92,2.08,20.0,412.390277778,458.912777778,1.11281182537,53.46,-53.02,24.92,24.92,21.4902173913,9.058,19.45765,19.9191166667, ,4056.04,4056.96,412.390277778,458.444444444,4056.96,412.390277778,458.444444444,46,2016-06-27 01-34-55.333697,2016-06-27 01-34-56.253697,2016-06-27 01-34-58.313697,4056.04,4056.96,4059.02,0,0,1,0,0,0
1356,1368,4059.04,4059.96,4062.02,0.442307692308,0.92,2.08,20.0,409.748611111,457.249722222,1.11592744874,52.82,-52.18,24.96,24.96,21.4467391304,8.994,19.4181333333,19.9421166667, ,4059.04,4059.96,409.748611111,456.712222222,4059.96,409.748611111,456.712222222,46,2016-06-27 01-34-58.333697,2016-06-27 01-34-59.253697,2016-06-27 01-35-01.313697,4059.04,4059.96,4062.02,0,0,1,0,0,0
1357,1369,4062.04,4062.96,4065.02,0.442307692308,0.92,2.08,20.0,412.828055556,459.578888889,1.11324529112,52.54,-51.25,24.97,24.97,21.4804347826,9.03,19.4487833333,19.93525, ,4062.04,4062.96,412.828055556,458.737777778,4062.96,412.828055556,458.737777778,46,2016-06-27 01-35-01.333697,2016-06-27 01-35-02.253697,2016-06-27 01-35-04.313697,4062.04,4062.96,4065.02,0,0,1,0,0,0
1358,1370,4065.04,4065.96,4068.02,0.442307692308,0.92,2.08,20.0,412.736666667,457.1,1.10748580612,52.34,-49.51,24.84,24.84,21.4410869565,9.068,19.4133333333,19.9519333333, ,4065.04,4065.96,412.736666667,456.371111111,4065.96,412.736666667,456.371111111,46,2016-06-27 01-35-04.333697,2016-06-27 01-35-05.253697,2016-06-27 01-35-07.313697,4065.04,4065.96,4068.02,0,0,1,0,0,0
1359,1371,4068.04,4068.96,4071.02,0.442307692308,0.92,2.08,20.0,407.826111111,458.36,1.12391038119,51.88,-51.38,24.95,24.95,21.3919565217,8.984,19.3676166667,19.9301166667, ,4068.04,4068.96,407.826111111,457.673333333,4068.96,407.826111111,457.673333333,46,2016-06-27 01-35-07.333697,2016-06-27 01-35-08.253697,2016-06-27 01-35-10.313697,4068.04,4068.96,4071.02,0,0,1,0,0,0
1360,1372,4071.04,4071.96,4074.02,0.442307692308,0.92,2.08,20.0,414.7275,458.138055556,1.10467247905,53.36,-52.01,25.02,25.02,21.4636956522,9.186,19.4349166667,19.9099666667, ,4071.04,4071.96,414.7275,457.612222222,4071.96,414.7275,457.612222222,46,2016-06-27 01-35-10.333697,2016-06-27 01-35-11.253697,2016-06-27 01-35-13.313697,4071.04,4071.96,4074.02,0,0,1,0,0,0
1361,1373,4074.04,4074.96,4077.02,0.442307692308,0.92,2.08,20.0,404.741388889,454.290833333,1.12242247965,46.85,-51.54,27.99,27.99,21.8193478261,9.006,19.7612333333,19.9365166667, ,4074.04,4074.96,404.741388889,453.427777778,4074.96,404.741388889,453.427777778,46,2016-06-27 01-35-13.333697,2016-06-27 01-35-14.253697,2016-06-27 01-35-16.313697,4074.04,4074.96,4077.02,0,0,1,0,0,0
1362,1374,4077.04,4077.96,4080.02,0.442307692308,0.92,2.08,20.0,411.998611111,472.045277778,1.14574482789,52.49,-53.06,25.05,25.05,21.5252173913,9.048,19.4897333333,19.9619833333, ,4077.04,4077.96,411.998611111,470.827777778,4077.96,411.998611111,470.827777778,46,2016-06-27 01-35-16.333697,2016-06-27 01-35-17.253697,2016-06-27 01-35-19.313697,4077.04,4077.96,4080.02,0,0,1,0,0,0
1363,1375,4080.04,4080.96,4083.02,0.442307692308,0.92,2.08,20.0,415.2125,460.234166667,1.10843042217,51.46,-51.98,24.89,24.89,21.455,9.078,19.4283333333,19.9563333333, ,4080.04,4080.96,415.2125,459.531111111,4080.96,415.2125,459.531111111,46,2016-06-27 01-35-19.333697,2016-06-27 01-35-20.253697,2016-06-27 01-35-22.313697,4080.04,4080.96,4083.02,0,0,1,0,0,0
1364,1376,4083.04,4083.96,4086.02,0.442307692308,0.92,2.08,20.0,407.460833333,460.786111111,1.13087215608,52.27,-50.96,24.85,24.85,21.3602173913,8.984,19.33825,19.9360833333, ,4083.04,4083.96,407.460833333,459.97,4083.96,407.460833333,459.97,46,2016-06-27 01-35-22.333697,2016-06-27 01-35-23.253697,2016-06-27 01-35-25.313697,4083.04,4083.96,4086.02,0,0,1,0,0,0
1365,1377,4086.04,4086.96,4089.02,0.442307692308,0.92,2.08,20.0,410.181111111,452.3375,1.10277506142,53.03,-50.8,25.2,25.2,21.3980434783,9.18,19.3747833333,19.9392, ,4086.04,4086.96,410.181111111,452.291111111,4086.96,410.181111111,452.291111111,46,2016-06-27 01-35-25.333697,2016-06-27 01-35-26.253697,2016-06-27 01-35-28.313697,4086.04,4086.96,4089.02,0,0,1,0,0,0
1366,1378,4089.04,4089.96,4092.02,0.442307692308,0.92,2.08,20.0,408.986944444,457.509722222,1.11864138559,51.52,-51.18,24.87,24.87,21.4180434783,9.02,19.3928333333,19.9326833333, ,4089.04,4089.96,408.986944444,456.794444444,4089.96,408.986944444,456.794444444,46,2016-06-27 01-35-28.333697,2016-06-27 01-35-29.253697,2016-06-27 01-35-31.313697,4089.04,4089.96,4092.02,0,0,1,0,0,0
1367,1379,4092.04,4092.96,4095.02,0.442307692308,0.92,2.08,20.0,417.301111111,464.386111111,1.11283219418,53.45,-51.61,24.99,24.99,21.5076086957,8.862,19.4744166667,19.92465, ,4092.04,4092.96,417.301111111,464.514444444,4092.96,417.301111111,464.514444444,46,2016-06-27 01-35-31.333697,2016-06-27 01-35-32.253697,2016-06-27 01-35-34.313697,4092.04,4092.96,4095.02,0,0,1,0,0,0
1368,1380,4095.04,4095.96,4098.02,0.442307692308,0.92,2.08,20.0,412.800277778,459.793888889,1.11384103558,51.98,-51.68,24.76,24.76,21.3460869565,9.048,19.3265666667,19.9525333333, ,4095.04,4095.96,412.800277778,459.068888889,4095.96,412.800277778,459.068888889,46,2016-06-27 01-35-34.333697,2016-06-27 01-35-35.253697,2016-06-27 01-35-37.313697,4095.04,4095.96,4098.02,0,0,1,0,0,0
1369,1381,4098.04,4098.96,4101.02,0.442307692308,0.92,2.08,20.0,411.8025,461.227777778,1.12002180117,53.7,-50.84,24.75,24.75,21.2965217391,9.048,19.2812666667,19.9355333333, ,4098.04,4098.96,411.8025,460.528888889,4098.96,411.8025,460.528888889,46,2016-06-27 01-35-37.333697,2016-06-27 01-35-38.253697,2016-06-27 01-35-40.313697,4098.04,4098.96,4101.02,0,0,1,0,0,0
1370,1382,4101.04,4101.96,4104.02,0.442307692308,0.92,2.08,20.0,414.543333333,457.102777778,1.10266585185,53.13,-50.87,24.67,24.67,21.2893478261,9.044,19.2769333333,19.9418333333, ,4101.04,4101.96,414.543333333,455.974444444,4101.96,414.543333333,455.974444444,46,2016-06-27 01-35-40.333697,2016-06-27 01-35-41.253697,2016-06-27 01-35-43.313697,4101.04,4101.96,4104.02,0,0,1,0,0,0
1371,1383,4104.04,4104.96,4107.02,0.442307692308,0.92,2.08,20.0,404.447222222,456.701944444,1.1292003489,52.04,-51.07,24.65,24.65,21.1541304348,9.008,19.15225,19.9096, ,4104.04,4104.96,404.447222222,455.901111111,4104.96,404.447222222,455.901111111,46,2016-06-27 01-35-43.333697,2016-06-27 01-35-44.253697,2016-06-27 01-35-46.313697,4104.04,4104.96,4107.02,0,0,1,0,0,0
1372,1384,4107.04,4107.96,4110.02,0.442307692308,0.92,2.08,20.0,412.820555556,459.616666667,1.1133570276,53.64,-50.73,25.13,25.13,21.2954347826,9.15,19.2819166667,19.9604166667, ,4107.04,4107.96,412.820555556,458.855555556,4107.96,412.820555556,458.855555556,46,2016-06-27 01-35-46.333697,2016-06-27 01-35-47.253697,2016-06-27 01-35-49.313697,4107.04,4107.96,4110.02,0,0,1,0,0,0
1373,1385,4110.04,4110.96,4113.02,0.442307692308,0.92,2.08,20.0,401.091111111,456.367777778,1.13781573596,51.61,-52.03,24.7,24.7,21.1954347826,8.98,19.1892666667,19.9107166667, ,4110.04,4110.96,401.091111111,455.02,4110.96,401.091111111,455.02,46,2016-06-27 01-35-49.333697,2016-06-27 01-35-50.253697,2016-06-27 01-35-52.313697,4110.04,4110.96,4113.02,0,0,1,0,0,0
1374,1386,4113.04,4113.96,4116.02,0.442307692308,0.92,2.08,20.0,410.348888889,454.434166667,1.10743364725,52.77,-51.12,24.66,24.66,21.3991304348,9.16,19.3753666667,19.9159833333, ,4113.04,4113.96,410.348888889,454.016666667,4113.96,410.348888889,454.016666667,46,2016-06-27 01-35-52.333697,2016-06-27 01-35-53.253697,2016-06-27 01-35-55.313697,4113.04,4113.96,4116.02,0,0,1,0,0,0
1375,1387,4116.04,4116.96,4119.02,0.442307692308,0.92,2.08,20.0,405.806111111,454.320833333,1.11955148258,51.88,-50.44,24.69,24.69,21.3917391304,9.02,19.3676833333,19.93885, ,4116.04,4116.96,405.806111111,453.472222222,4116.96,405.806111111,453.472222222,46,2016-06-27 01-35-55.333697,2016-06-27 01-35-56.253697,2016-06-27 01-35-58.313697,4116.04,4116.96,4119.02,0,0,1,0,0,0
1376,1388,4119.04,4119.96,4122.02,0.442307692308,0.92,2.08,20.0,413.097777778,462.896944444,1.12055055569,53.1,-51.76,25.08,25.08,21.5223913043,9.038,19.4872666667,19.9363166667, ,4119.04,4119.96,413.097777778,463.698888889,4119.96,413.097777778,463.698888889,46,2016-06-27 01-35-58.333697,2016-06-27 01-35-59.253697,2016-06-27 01-36-01.313697,4119.04,4119.96,4122.02,0,0,1,0,0,0
1377,1389,4122.04,4122.96,4125.02,0.442307692308,0.92,2.08,20.0,416.703611111,457.667222222,1.09830395038,52.03,-51.13,24.82,24.82,21.4908695652,9.134,19.4604333333,19.9536, ,4122.04,4122.96,416.703611111,458.123333333,4122.96,416.703611111,458.123333333,46,2016-06-27 01-36-01.333697,2016-06-27 01-36-02.253697,2016-06-27 01-36-04.313697,4122.04,4122.96,4125.02,0,0,1,0,0,0
1378,1390,4125.04,4125.96,4128.02,0.442307692308,0.92,2.08,20.0,405.141666667,457.331944444,1.12881982297,52.57,-51.62,24.93,24.93,21.3147826087,9.016,19.2963,19.9306833333, ,4125.04,4125.96,405.141666667,455.8,4125.96,405.141666667,455.8,46,2016-06-27 01-36-04.333697,2016-06-27 01-36-05.253697,2016-06-27 01-36-07.313697,4125.04,4125.96,4128.02,0,0,1,0,0,0
1379,1391,4128.04,4128.96,4131.02,0.442307692308,0.92,2.08,20.0,414.243333333,461.896666667,1.11503705551,53.06,-51.11,24.92,24.92,21.4810869565,8.884,19.44995,19.9204666667, ,4128.04,4128.96,414.243333333,462.665555556,4128.96,414.243333333,462.665555556,46,2016-06-27 01-36-07.333697,2016-06-27 01-36-08.253697,2016-06-27 01-36-10.313697,4128.04,4128.96,4131.02,0,0,1,0,0,0
1380,1392,4131.04,4131.96,4134.02,0.442307692308,0.92,2.08,20.0,408.83,457.108611111,1.1180896977,52.06,-52.87,24.83,24.83,21.3939130435,9.022,19.3690833333,19.9276833333, ,4131.04,4131.96,408.83,456.686666667,4131.96,408.83,456.686666667,46,2016-06-27 01-36-10.333697,2016-06-27 01-36-11.253697,2016-06-27 01-36-13.313697,4131.04,4131.96,4134.02,0,0,1,0,0,0
1381,1393,4134.04,4134.96,4137.02,0.442307692308,0.92,2.08,20.0,410.991666667,460.776666667,1.12113384294,52.38,-51.07,24.87,24.87,21.4110869565,9.008,19.3857666667,19.9269833333, ,4134.04,4134.96,410.991666667,460.083333333,4134.96,410.991666667,460.083333333,46,2016-06-27 01-36-13.333697,2016-06-27 01-36-14.253697,2016-06-27 01-36-16.313697,4134.04,4134.96,4137.02,0,0,1,0,0,0
1382,1394,4137.04,4137.96,4140.02,0.442307692308,0.92,2.08,20.0,412.178333333,464.094444444,1.12595545887,54.74,-52.95,25.23,25.23,21.447173913,9.184,19.4205,19.9642166667, ,4137.04,4137.96,412.178333333,463.498888889,4137.96,412.178333333,463.498888889,46,2016-06-27 01-36-16.333697,2016-06-27 01-36-17.253697,2016-06-27 01-36-19.313697,4137.04,4137.96,4140.02,0,0,1,0,0,0
1383,1395,4140.04,4140.96,4143.02,0.442307692308,0.92,2.08,20.0,404.906666667,459.961111111,1.13596823411,51.11,-51.03,24.72,24.72,21.3482608696,8.988,19.3297666667,19.9085, ,4140.04,4140.96,404.906666667,459.432222222,4140.96,404.906666667,459.432222222,46,2016-06-27 01-36-19.333697,2016-06-27 01-36-20.253697,2016-06-27 01-36-22.313697,4140.04,4140.96,4143.02,0,0,1,0,0,0
1384,1396,4143.04,4143.96,4146.02,0.442307692308,0.92,2.08,20.0,415.516666667,464.921111111,1.11889882743,52.8,-53.05,24.93,24.93,21.4810869565,9.192,19.4500666667,19.93465, ,4143.04,4143.96,415.516666667,464.696666667,4143.96,415.516666667,464.696666667,46,2016-06-27 01-36-22.333697,2016-06-27 01-36-23.253697,2016-06-27 01-36-25.313697,4143.04,4143.96,4146.02,0,0,1,0,0,0
1385,1397,4146.04,4146.96,4149.02,0.442307692308,0.92,2.08,20.0,410.654444444,459.9175,1.11996230948,52.92,-52.62,24.77,24.77,21.3719565217,9.008,19.34985,19.94025, ,4146.04,4146.96,410.654444444,459.145555556,4146.96,410.654444444,459.145555556,46,2016-06-27 01-36-25.333697,2016-06-27 01-36-26.253697,2016-06-27 01-36-28.313697,4146.04,4146.96,4149.02,0,0,1,0,0,0
1386,1398,4149.04,4149.96,4152.02,0.442307692308,0.92,2.08,20.0,415.941944444,464.148611111,1.11589758453,53.3,-52.85,24.95,24.95,21.4004347826,8.946,19.3777,19.8671, ,4149.04,4149.96,415.941944444,464.043333333,4149.96,415.941944444,464.043333333,46,2016-06-27 01-36-28.333697,2016-06-27 01-36-29.253697,2016-06-27 01-36-31.313697,4149.04,4149.96,4152.02,0,0,1,0,0,0
1387,1399,4152.04,4152.96,4155.02,0.442307692308,0.92,2.08,20.0,411.385833333,456.890277778,1.11061257038,51.17,-52.57,24.74,24.74,21.2647826087,9.038,19.2517333333,19.9207333333, ,4152.04,4152.96,411.385833333,455.836666667,4152.96,411.385833333,455.836666667,46,2016-06-27 01-36-31.333697,2016-06-27 01-36-32.253697,2016-06-27 01-36-34.313697,4152.04,4152.96,4155.02,0,0,1,0,0,0
1388,1400,4155.04,4155.96,4158.02,0.442307692308,0.92,2.08,20.0,409.398888889,458.746666667,1.1205371561,51.77,-50.88,24.64,24.64,21.2086956522,9.0,19.2015333333,19.9288666667, ,4155.04,4155.96,409.398888889,457.931111111,4155.96,409.398888889,457.931111111,46,2016-06-27 01-36-34.333697,2016-06-27 01-36-35.253697,2016-06-27 01-36-37.313697,4155.04,4155.96,4158.02,0,0,1,0,0,0
